zinc_id,smiles
ZINC000005341498,CCCCCC[C@H]1CC[C@H](O)[C@@H]1CCCCCCC(=O)O
ZINC000004834708,COc1ccc(C(=O)/C=C/c2ccccc2)cc1OC
ZINC000004978588,O[C@@H]1C=CC=C(Br)[C@@H]1O
ZINC000100778747,C=C1C[C@]23CC[C@H]4C(C)(C)CCC[C@]4(C)[C@H]2CC[C@@H]1C3
ZINC000012153654,COc1cc(C[C@]2(O)CO[C@@H](c3ccc(O)c(OC)c3)[C@@H]2CO)ccc1O
ZINC000022056049,CC(=O)OC[C@H](CO)CCn1cnc2cnc(N)nc21
ZINC000001680067,CCCCC[C@H]1C(=O)N2C=C(c3ccccc3)c3ccccc3N2C1=O
ZINC000002035755,CC1=CC[C@@]2(C(C)C)C[C@@H]12
ZINC000040848103,CC(C)=CCc1ccc(-c2oc3c4c(c5c(c3c(=O)c2O)OC(C)(C)CC5)OC(C)(C)CC4)cc1O
ZINC000042852279,CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](/C=C(\C)C(=O)OC)C(C)C)C(C)(C)C)C(C)(C)c1cn(C)c2ccccc12
ZINC000006037446,C[C@H]1CCC/C=C/C(=O)c2c(O)cc(O)cc2CC(=O)O1
ZINC000095620493,CC[C@H](C)[C@H](NC[C@]1(O)O[C@H](CO)[C@@H](O)[C@@H]1O)C(=O)O
ZINC000085811377,CSCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](C)NC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C(N)=O)C(C)C
ZINC000095624208,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC
ZINC000001851036,Cc1ccc([C@@H](C)C=O)cc1
ZINC000033955017,CO/C=C(/C(=O)OC)[C@H](C)[C@H](/C=C/c1ccc(Cl)c(OC)c1)OC
ZINC000085862880,O=c1c(O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12
ZINC000085586921,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCCCCCCCC)CO[P@@](=O)(O)OCCN
ZINC000032911469,CC(=O)[C@H]1C(=O)C=C(C)OC1=O
ZINC000003985346,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
ZINC000150372940,CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)O[C@H](COCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCC/C=C\CCCCCCCC
ZINC000100823353,CCC(=O)C1=CCCCN1
ZINC000095622480,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC/C=C\CCCCCC
ZINC000150371273,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
ZINC000095623006,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC
ZINC000150380827,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCCCCCCC
ZINC000100797253,O=C[C@H](O)C(=O)OP(=O)(O)O
ZINC000002008019,c1ccc2c(c1)cc1c3c2ccc2cccc(c23)[C@@H]2O[C@H]12
ZINC000014588794,CC(C)(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O)[C@H]1CC=C(CO)CC1
ZINC000000000638,Nc1ccccc1C(=O)OCC[C@@H]1CCCCN1
ZINC000006092087,O=C(NC[C@H]1CCCCN1)c1cc(O)ccc1OCC(F)(F)F
ZINC000049073510,CC(C)=CCc1c(O)ccc2c1oc1c3ccc(O)cc3oc(=O)c21
ZINC000230101790,CCCCCCCCCC[C@@H](O)[C@@H]1CC[C@@H]([C@@H]2CC[C@@H]([C@@H](O)CC[C@@H](O)CCCCCCC[C@@H](O)CC3=C[C@@H](C)OC3=O)O2)O1
ZINC000003833953,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
ZINC000014715698,COc1cc(O)c2c(=O)c3c(OC)cc4c(c3oc2c1OC)[C@H]1C=CO[C@@H]1O4
ZINC000072176585,CCCCCCCCCCCCCCCCCCCCCCCCCc1cc(O)cc(O)c1
ZINC000150361643,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
ZINC000169358095,CC(=O)O[C@H](C)[C@H]1/C=C/C=C/C(=O)O[C@@H]2C[C@H]3O[C@@H]4C=C(C)CC[C@]4(COC(=O)/C=C(\C)CCO1)[C@]2(C)[C@]31CO1
ZINC000004216728,O=C(CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13)c1ccccc1
ZINC000028713535,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CC(C)C)O2
ZINC000095621228,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCCCC
ZINC000150369632,Oc1ccc([C@H]2Oc3ccc(/C=C\c4cc(O)cc5c4[C@H](c4cc(O)cc(O)c4)[C@H](c4ccc(O)cc4)O5)cc3[C@@H]2c2cc(O)cc3c2[C@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O3)cc1
ZINC000150378063,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCC/C=C\CCCCCCCC
ZINC000034800307,C[C@H]1CNCCN1S(=O)(=O)c1cccc2cnccc12
ZINC000034472103,C=C[C@]1(C)CC[C@@H](Br)[C@](C)(CC[C@@H]2[C@@H](C)[C@]3(C)CC[C@@]2(C)O3)O1
ZINC000150360343,CCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCC
ZINC000100781169,CC1(C)CCC[C@]2(C)[C@H]1CC[C@]1(C)OCC[C@H]12
ZINC000001846167,c1ccc([C@@H](CC2=NCCN2)c2ccccn2)cc1
ZINC000013439041,NCCCCNCCCCNCCCNCCCCN
ZINC000001567112,COc1cc2c3c(c1O)-c1cc4c(cc1C[C@@H]3N(C)CC2)OCO4
ZINC000032298755,CC(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@@H]([C@@H]2C[C@H]3O[C@]34C[C@@H](O)CC[C@]4(C)C2=O)[C@]1(C)CCO
ZINC000100771981,C=C(C)[C@H]1CC[C@@]2(C1)[C@H](C)[C@@H](O)[C@@H](O)C[C@H]2CO
ZINC000150376036,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCC
ZINC000150360347,CCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC
ZINC000150361393,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCC
ZINC000072481720,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@@]21C
ZINC000084708084,C/C1=C/[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc2c(Br)[nH]c3ccccc23)C(=O)N[C@@H](c2ccc(O)cc2)CC(=O)O[C@@H](C)C[C@@H](C)[C@H]1O
ZINC000095618242,CCCCCCC[C@H]1OC[C@H](C)O1
ZINC000015121942,CO[C@@H](CCc1ccccc1)CC(=O)CCc1ccccc1
ZINC000100002080,CCCCC/N=c1\ccn(Cc2ccccc2)c2ccccc12
ZINC000150367015,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC
ZINC000085582695,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](CO[P@@](=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCC
ZINC000095563519,COC1=C(Br)C[C@]2(OC=C1Br)ON=C(C(=O)NCCCOc1c(Br)cc([C@H]3CNC(=O)O3)cc1Br)[C@@H]2O
ZINC000230094625,O=C(O)[C@@H]1O[C@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O[C@@H]5O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]5O)c(O)c4)oc3c2)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000150377603,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCCC)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC
ZINC000000248378,CC(C)Oc1ccc2ccc(=O)oc2c1
ZINC000001532105,CCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl
ZINC000006067050,COc1cc([C@H]2O[C@@H](c3ccc(O)c(OC)c3)[C@H](C)[C@@H]2C)ccc1O
ZINC000095623355,CCCC/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\CCCCCC
ZINC000036486826,CCCCC[C@H](O)c1ccc(N2C(=O)CC[C@@H]2COCc2ccc(C(=O)OC(C)C)s2)cc1
ZINC000095621252,CCCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCCCC
ZINC000084759226,COc1c(Br)cc(/C=C/C(=O)NCCCNCCCCNCCCN)cc1Br
ZINC000030728446,O=[N+]([O-])c1cccc2c1C=C[C@H](O)[C@H]2O
ZINC000103213308,CC(C)/C=C/c1c(O)cc(/C=C/c2ccc(O)cc2)cc1O
ZINC000040490711,CC[C@@H](C)[C@H](N)C(=O)N1C[C@@H](O)C[C@@H]1C(=O)O
ZINC000095625967,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](O)COC(=O)CCCCCCCCC/C=C\C/C=C\CCCC
ZINC000003861692,CCCCC[N+](CCCCC)(CCCCC)CCCCC
ZINC000103213831,CC(=O)OC[C@]12C[C@H](OC(=O)CC(C)C)C(C)=C[C@H]1O[C@@H]1[C@H](OC(C)=O)C[C@@H](OC(C)=O)[C@@]2(C)[C@@]12CO2
ZINC000000000370,C[C@@H]1C[C@H](OC(=O)c2ccccc2O)CC(C)(C)C1
ZINC000100825425,C[C@@H]1O[C@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000014557894,COc1cc2c(c(O)c1C(=O)/C=C/c1ccc(O)cc1)C[C@@H](O)C(C)(C)O2
ZINC000028638254,CCCCCC[C@H](C)[C@H]1OC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)CNC(=O)[C@@H]1C
ZINC000230086760,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC
ZINC000034018102,O=C(O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1C[C@@H](O)CN1
ZINC000004726635,CCCCC[C@H]1O[C@H]1C/C=C\CCCCCCCC(=O)O
ZINC000002016056,OC1CCN(c2ccc(-c3ccccc3Cl)nn2)CC1
ZINC000100097741,O=[P@]1(N(CCCl)CCCl)N[C@@H](OO)CCO1
ZINC000015217334,CC(C)=CCc1cc2c(cc1O)OC[C@H]1c3ccc4c(c3O[C@@H]21)C[C@@H](O)C(C)(C)O4
ZINC000014444056,OC[C@H]1O[C@H](Oc2ccc(Cc3ncc[nH]3)cc2)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000100771193,NCCCC[C@H](N)C(=O)N1C[C@@H](O)C[C@@H]1C(=O)O
ZINC000103286365,O=C(NCSc1ccccc1)OC/C=C/c1ccccc1
ZINC000044360023,C/C=C/C(=O)C1=C(OC)O[C@@](C)(/C=C/C=C/[C@H](C)O)C1=O
ZINC000150363480,CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
ZINC000002043758,CSCC[C@@H](NC(=O)CCC(=O)O)C(=O)O
ZINC000150362165,CCCC/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC/C=C\CCCCCCCC
ZINC000036268680,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccccc3)c2s1
ZINC000150354518,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
ZINC000005167681,COc1ccc2c(=O)cc(-c3ccccc3)oc2c1/C=C/C(C)(C)O
ZINC000049807518,COc1cc(OC)c2c(c1)[C@H](O)[C@H]1C[C@](C)(O)OC[C@@H]1C2=O
ZINC000095548880,CC[C@@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](CO)NC1=O
ZINC000150380961,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
ZINC000150363310,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCC)OCCCCCCCCCCCCCCCCCC
ZINC000000057585,C=CCc1cc2c(c(OC)c1OC)OCO2
ZINC000100826091,Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2
ZINC000015207421,C=C(C)[C@@H]1CC[C@@]2(C)CC(=O)C=C(C)[C@@H]2C1
ZINC000150370207,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCCCC/C=C\CCCCCC
ZINC000014780962,C=C(C)[C@H](O)Cc1c(O)c(CC=C(C)C)c(O)c2c(=O)c(-c3ccc(O)cc3)coc12
ZINC000034097085,Cc1ccc(O)cc1CC[C@H]1[C@@H]2CC[C@H]([C@H](C)/C=C/C(C)C)[C@@]2(C)CC[C@H]1O
ZINC000001532104,CC(C)[C@@H](Nc1ccc(C(F)(F)F)cc1Cl)C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1
ZINC000015115198,COc1ccc2c(c1)O[C@@H]1c3ccc(O)c(CC=C(C)C)c3OC[C@H]21
ZINC000095621823,CCCC/C=C\CCCCCCCC(=O)O[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCCCCCCC
ZINC000066065988,O=C1[C@H](O)[C@@H](O)C[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34
ZINC000015169560,CC1=C[C@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@]2(C(C)C)O[C@H]2C1
ZINC000095622412,CCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC
ZINC000000896650,CN1CCCC[C@H]1CCN1c2ccccc2Sc2ccc([S@@](C)=O)cc21
ZINC000100826210,C=C1[C@H]2CC[C@@H](C2)[C@]1(C)CC/C=C(/C)COC(C)=O
ZINC000013459400,COc1ccc2c(c1)C(=O)[C@@H](O)C(C)(C)O2
ZINC000044352271,CO[C@@H]1Cc2c(oc3c(CC=C(C)C)c4c(c(O)c3c2=O)C(C)(C)[C@H](C)O4)C2=C1[C@@](C/C=C(\C)C(=O)O)(C(=O)O)OC2(C)C
ZINC000014285306,CCCc1cc(C(=O)O)ccc1O[C@H](C(=O)NS(=O)(=O)c1ccc(C(C)C)cc1)c1ccc2c(c1)OCO2
ZINC000150362417,CCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCC
ZINC000150366220,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC/C=C\CCCCCC
ZINC000195362638,O=C(O)C[C@@H]1CC[C@@H]([C@H]2CC[C@H](CCCCCC[C@H]3C=CC=C/C=C/C3)O2)OO1
ZINC000042835209,CCCCCCCCCC/C=C\CC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CCCCCC[C@H](O)CCC[C@@H](O)CC2=C[C@H](C)OC2=O)O1
ZINC000085590740,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[P@@](=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCC/C=C\CCCCCC
ZINC000102893322,C=C1C[C@]23C=CC(=O)[C@@](C)(CCC(=O)Nc4c(O)ccc(C(=O)OC)c4O)[C@@H]2C[C@@H]1C[C@H]3O
ZINC000004215154,O=C(O)CCCCSc1ncnc2nc[nH]c12
ZINC000150362370,CCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC
ZINC000169290720,CC1=C[C@@H]2/C=C\C[C@H](C)/C=C(/C)[C@@H](O)C(=O)/C=C/C(=O)[C@]23C(=O)N[C@@H](Cc2c[nH]c4ccccc24)[C@@H]3[C@@H]1C
ZINC000150365466,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCCCC)OCCCCCCCCCCCCCCCCCC
ZINC000013452213,CC1=C2[C@H](O)C(=O)O[C@@H](c3ccoc3)[C@]2(C)CC[C@@H]1O
ZINC000150343527,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[P@@](=O)(O)O[C@H]1[C@@H](O)[C@@H](O)C(O)[C@@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC
ZINC000003861261,N[C@@H](CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O
ZINC000006037768,CC(=O)O[C@]1(C)CCCC(C)(C)[C@@]12CC[C@H](C)O2
ZINC000014779804,COc1cc(-c2cc(=O)c3c(O)cc(O[C@H]4OC[C@H](O)[C@@H](O)[C@@H]4O)cc3o2)cc(OC)c1O
ZINC000150349903,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](CO[P@](=O)(O)O[C@@H]1[C@@H](O)[C@H](O)C(O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCCCCCC
ZINC000118937399,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43C)[C@@H]1[C@@H](O)C=C2C1=CC(=O)OC1
ZINC000018555941,Cc1cn2cccc2nn1
ZINC000001850497,CCCCCCCCCc1ccc(O)cc1
ZINC000019312725,C#CCNCc1ccccc1
ZINC000102781473,C=C1C(=O)[C@@]23[C@@H]4C[C@@H]5C(C)(C)CC[C@H](O)[C@]5([C@@H]2CC[C@@H]1[C@H]3O)[C@H](OC)O4
ZINC000014950840,Cc1cccc2oc(=O)c3c(c12)O[C@H](C)[C@@]3(C)CC(=O)[C@@H]1OC1(C)C
ZINC000040472595,CC(C)[C@H](N)C(=O)N[C@H](CC(N)=O)C(=O)O
ZINC000000113382,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
ZINC000049590110,O[C@H](CCCN1CCc2c(c3cc(F)ccc3n2-c2ccc(F)cc2)C1)c1ccc(F)cc1
ZINC000067983831,O[C@H]1O[C@H](CN(CCCl)CCCl)[C@H](O)[C@H](O)[C@H]1O
ZINC000000899209,CC(C)=CCc1c(O)cc(/C=C/c2ccc(O)cc2)cc1O
ZINC000040465005,N/C(=N\O)N/N=C\OS(=O)(=O)O
ZINC000032165362,CC(=O)C[C@H](C)S
ZINC000095542396,CC(C)[C@H]1OC(=O)[C@H](Cc2cccc(F)c2)N(C)C(=O)[C@@H](C(C)C)OC(=O)[C@H](Cc2cccc(F)c2)N(C)C(=O)[C@@H](C(C)C)OC(=O)[C@H](Cc2ccccc2)N(C)C1=O
ZINC000084728892,O=C(OCC1=C[C@H](O)[C@H](O)[C@@H](OC(=O)c2ccccc2)[C@@H]1O)c1ccccc1
ZINC000150375415,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCC/C=C\CCCCCCCC
ZINC000150371897,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC)COC(=O)CCCCCCC/C=C\CCCCCCCC
ZINC000150355248,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC
ZINC000014819551,COc1cc2c(cc1CC=C(C)C)[C@@H]1Oc3cc(O)ccc3[C@]1(O)CO2
ZINC000033821513,OCN(O)CCCc1ccccc1
ZINC000040439641,NC(=O)C[C@H](N)C(=O)N[C@@H](CS)C(=O)O
ZINC000150381121,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COCCCCCCCCCCCCCCCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC
ZINC000169358006,COC(=O)[C@]12OC[C@@]34[C@H](C[C@H]5[C@H](C)C(=O)C(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)=C[C@]5(C)[C@H]3[C@@H](O)[C@@H]1O)OC(=O)[C@H](OC(=O)/C=C(\C)C(C)C)[C@@H]24
ZINC000005509484,CCCC(=O)OCCCSC
ZINC000095625607,CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@@H](O)COC(=O)CCC/C=C\CCCCCCCC
ZINC000014642753,Oc1ccc([C@H]2Oc3cc(O)c(Cl)c(O)c3C[C@H]2O)cc1O
ZINC000002040148,CCNC[C@H](O)c1cccc(O)c1
ZINC000044360018,C/C=C/C(=O)C1=C(OC)O[C@](C)(/C=C/C=C/[C@@H](C)O)C1=O
ZINC000150381357,CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](O)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC
ZINC000013410076,C=C(C)[C@H]1Cc2c(cc3oc4c(O)c(O)c(O)c(CC=C(C)C)c4c(=O)c3c2O)O1
ZINC000005859380,CCON/C=N/c1c(Cl)cc(Cl)cc1Cl
ZINC000014763479,COc1ccc2c(c1O)OC[C@@H]1c3ccc(OC)c(OC)c3O[C@@H]21
ZINC000000968030,CC1(C)[C@@H]2CC=C(C=O)[C@H]1C2
ZINC000150358709,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC
ZINC000095623855,CCCC/C=C\CCCCCCCC(=O)O[C@H](COCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCC/C=C\CCCCCC
ZINC000003874498,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O
ZINC000103200596,CC(=O)[C@@H]1CO[C@@H](O[C@@H]2OC[C@@H](C(C)=O)[C@H]2C)[C@@H]1C
ZINC000003919155,CCOC(=O)C[C@H](NC(=O)CN1C(=O)N[C@@](C)(c2ccc(C(=N)N)cc2)C1=O)c1ccccc1
ZINC000095622420,CCCC/C=C\CCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCCCCCC
ZINC000014972337,COC(=O)[C@H]1C[C@@H](O)C[C@@H]2[C@@H]1[C@@H]1C[C@@]3(O[C@@H](c4ccoc4)C[C@@]23C)C(=O)O1
ZINC000058509578,C[C@@H](CC[C@H]1CCN(C)C[C@@H]1C)[C@H]1CC[C@H]2[C@@]34CC[C@]5(C[C@H](N(C)C)C=CC5=CC3=CC[C@]12C)O4
ZINC000095623769,CCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCCCCCCCCC
ZINC000015212935,CC(/C=C/C(=O)N[C@H](CO)Cc1ccc(O)cc1)=C\[C@@H](C)CC(=O)O
ZINC000150355011,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCCC
ZINC000012495719,CCCCC[C@H](O)[C@H](O)C/C=C\C/C=C\C/C=C\CCCC(=O)O
ZINC000014514786,C=C(C)[C@@H]1C[C@]23C(=O)C(C(=O)C(C)C)=C(O)[C@](C)(C[C@H]2C1(C)C)C3=O
ZINC000150366381,CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC
ZINC000095623240,CCCC/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
ZINC000001530947,O=C1CC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)N1
ZINC000002169176,CC(=O)O[C@H](C)C(C)=O
ZINC000002384970,O=C(O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H]1CCCN1
ZINC000014727345,COc1cc(-c2oc3c(OC)c(O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)ccc1O
